"Codigo";"Titulo";"Autor";"Editor";"Proveedor";"Tema";"COLECCION";"Cod.Barra";"ISBN";"Ubicacion";"Deposito";"Repos.";"Cant.Propio";"Cant.Terceros";"Cant.Reservados";"Cant.Total";"Ultima Venta";"Dep 1";"Dep 2";"Dep 3";"Dep 4";"Dep 5";"Dep 6";"Dep 7";"Dep 8";"Dep 9";"Dep 10";"Dep 11 Con";"PVP";"Accesorios";"Codigo Prov";""                                                                                                                                                                                              
9786070308215;"DEMOCRACIA Y TRANSFORMACION SOCIAL                ";"DE SOUSA SANTOS     ";"SIGLO XXI (ARGENTINA";"SIGLO VEINTIUNO EDIT";"POLITICA            ";"ML                  ";09786070308215;"9786070308215";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"00/00/0000";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2500.00;"NO DEFINIDO ";"             ";" "             
9786070308116;"DEMONIO DE LA INTERPRETACION, EL                  ";"LIZARDO, G.         ";"SIGLO XXI (ARGENTINA";"SIGLO VEINTIUNO EDIT";"GUIAS VARIAS        ";"ML                  ";09786070308116;"9786070308116";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"00/00/0000";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1750.00;"NO DEFINIDO ";"             ";" "             
0009872098557;"DEMONIOS FAMILIARES, LOS                          ";"SOSA DIAS, ALEJANDRO";"PARADISO            ";"DISTRIBUIDORA GALERN";"POESIA              ";"ML                  ";09789872098551;"9872098557   ";"                   ";"TODOS               ";               0;              1 ;               0;               0;              1 ;"00/00/0000";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   790.00;"NO DEFINIDO ";"             ";" "             
9788420635675;"DEMONIOS, LOS TOMO 2                              ";"DOSTOYEVSKI         ";"ALIANZA EDITORIAL   ";"LOSADA S.A.         ";"A CATALOGAR         ";"ML                  ";09788420635675;"9788420635675";"                   ";"TODOS               ";               0;              4 ;               0;               0;              4 ;"14/10/2020";       4;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1800.00;"NO DEFINIDO ";"             ";" "             
9788273842992;"DEN NORSKE TROLLDEGBOKEN                          ";"BERGLI JONER, TONE  ";"ESTANISLAO          ";"LOSADA S.A.         ";"MANUALIDADES ARTESAN";"ML                  ";09788273842992;"9788273842992";"                   ";"TODOS               ";               0;              1 ;               0;               0;              1 ;"00/00/0000";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2200.00;"NO DEFINIDO ";"             ";" "             
9789871772094;"DENKBILDER EPIFANIAS EN VIAJE                     ";"BENJAMIN, WALTER    ";"EL CUENCO DE PLATA S";"EL CUENCO DE PLATA S";"ENSAYO/CRIT.LIT.    ";"ML                  ";09789871772094;"9789871772094";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"12/02/2021";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   890.00;"NO DEFINIDO ";"             ";" "             
9788496222861;"DENTRO DE PINK FLOYD                              ";"MASON, N            ";"ROBIN BOOK          ";"CONTINENTE S.R.L.   ";"MUSICA              ";"ML                  ";09788496222861;"9788496222861";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"19/06/2021";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2766.00;"NO DEFINIDO ";"             ";" "             
9789562420235;"DENTRO Y FUERA DEL TACHO DE LA BASURA             ";"PERLS, FRITZ        ";"CUATRO VIENTOS      ";"LOSADA S.A.         ";"PSICOLOGIA Y PSICOAN";"ML                  ";09789562420235;"9789562420235";"                   ";"TODOS               ";               0;              2 ;               0;               0;              2 ;"10/10/2020";       0;       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;   980.00;"NO DEFINIDO ";"             ";" "             
9789501293029;"DEPRESIONES,LAS                                   ";"HORNSTEIN,L.        ";"PAIDOS              ";"PLANETA ARGENTINA S.";"PSICOLOGIA Y PSICOAN";"ML                  ";09789501293029;"9789501293029";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"10/01/2020";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   740.00;"NO DEFINIDO ";"             ";" "             
9789876293679;"DERECHO A COMUNICAR, EL                           ";"LORETI LOZANO       ";"SIGLO XXI (ARGENTINA";"SIGLO VEINTIUNO EDIT";"COMUNICACION        ";"ML                  ";09789876293679;"9789876293679";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"06/01/2020";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1400.00;"NO DEFINIDO ";"             ";" "             
9788446049012;"DERECHO A DECIDIR                                 ";"DOMINGO, CARMEN     ";"AKAL                ";"AKAL                ";"GENERO-FEMINISMO    ";"ML                  ";09788446049012;"9788446049012";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"00/00/0000";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2880.00;"NO DEFINIDO ";"             ";" "             
0008430927905;"DERECHO CIVIL                                     ";"CARRASCO PERERA,A.  ";"TECNOS              ";"DISTRIBUCIONES AMERI";"DERECHO             ";"ML                  ";09788430927906;"9788430927906";"                   ";"TODOS               ";               0;              1 ;               0;               0;              1 ;"00/00/0000";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  6960.00;"NO DEFINIDO ";"             ";" "             
0009682430674;"DERECHO DIPLOMATICO                               ";"LABARIEGA VILLANUEVA";"TRILLAS             ";"LOSADA S.A.         ";"DERECHO             ";"ML                  ";09789682430671;"9682430674   ";"                   ";"TODOS               ";               0;              1 ;               0;               0;              1 ;"00/00/0000";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1200.00;"NO DEFINIDO ";"             ";" "             
9788474327762;"DERECHO INFANCIA Y FAMILIA                        ";"BELOFF, MARY        ";"GEDISA              ";"EDITORIAL CELTIA S.A";"DERECHO             ";"ML                  ";09788474327762;"9788474327762";"                   ";"TODOS               ";               0;              1 ;               0;               0;              1 ;"00/00/0000";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2433.00;"NO DEFINIDO ";"             ";" "             
9789871788279;"DERECHO ITERSUBJETIVIDAD Y JUSTICIA               ";"ARRESE, IGOR        ";"UNSAM               ";"DISTRIBUIDORA DEDALO";"FILOSOFIA           ";"ML                  ";09789871788279;"9789871788279";"                   ";"TODOS               ";               0;               0;              1 ;               0;              1 ;"24/04/2018";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   920.00;"NO DEFINIDO ";"             ";" "             
9789876297578;"DERECHO Y DESARROLLO                              ";"TREBILCOCK, MICHAEL ";"SIGLO XXI (ARGENTINA";"SIGLO VEINTIUNO EDIT";"A CATALOGAR         ";"ML                  ";09789876297578;"9789876297578";"                   ";"TODOS               ";               0;               0;              4 ;               0;              4 ;"17/11/2019";       4;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1530.00;"NO DEFINIDO ";"             ";" "             
9788430921317;"DERECHOS HUMANOS                                  ";"BALLESTEROS, J      ";"TECNOS              ";"LOSADA S.A.         ";"LITERATURA UNIVERSAL";"ML                  ";09788430921317;"9788430921317";"                   ";"TODOS               ";               0;              5 ;               0;               0;              5 ;"00/00/0000";       5;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  4200.00;"NO DEFINIDO ";"             ";" "             
9788430942848;"DERECHOS HUMANOS ESTADO DE DERECHO Y CONSTITUCION ";"PEREZ LUÑO          ";"TECNOS              ";"LOSADA S.A.         ";"DERECHO             ";"ML                  ";09788430942848;"9788430942848";"                   ";"TODOS               ";               0;              3 ;               0;               0;              3 ;"19/12/2018";       3;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  5760.00;"NO DEFINIDO ";"             ";" "             
9786070307911;"DERIVAS CRITICAS DEL MUSEO EN AMERICA LATINA      ";"PINOCHET COBOS, C.  ";"SIGLO XXI (ARGENTINA";"SIGLO VEINTIUNO EDIT";"GUIAS VARIAS        ";"ML                  ";09786070307911;"9786070307911";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"00/00/0000";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2100.00;"NO DEFINIDO ";"             ";" "             
0009682327452;"DERIVAS DEL MUNDO EN EL QUE CABEN TODOS LOS       ";"CECEÑA, A           ";"SIGLO XXI (ARGENTINA";"SIGLO VEINTIUNO EDIT";"ECONOMIA            ";"ML                  ";09789682327452;"9789682327452";"                   ";"TODOS               ";               0;              4 ;              2 ;               0;              6 ;"00/00/0000";       6;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1650.00;"NO DEFINIDO ";"             ";" "             
9789872100025;"DERRAMES ENTRE EL CAPITALISMO Y LA ESQUIZOFR      ";"DELUEZE, GILLES     ";"CACTUS              ";"COMA CUATRO         ";"FILOSOFIA           ";"ML                  ";09789872100025;"9789872100025";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"02/01/2021";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1150.00;"NO DEFINIDO ";"             ";" "             
